Reach,Sampling Buckets,Per-query Epsilons,Error
1000000,150,0.06,0.636038
1000000,150,0.08,0.532026
1000000,150,0.10,0.395202
1000000,150,0.12,0.324811
1000000,150,0.14,0.286730
1000000,150,0.15,0.283178
1000000,150,0.16,0.286265
1000000,150,0.18,0.247621
1000000,150,0.20,0.214131
1000000,150,0.25,0.193482
1000000,150,0.30,0.176656
1000000,150,0.35,0.180308
1000000,150,0.40,0.165113
1000000,150,0.50,0.166997
1000000,150,0.60,0.157944
1000000,150,0.80,0.147894
1000000,150,1.00,0.134510
1000000,200,0.001,34.193836
1000000,200,0.002,43.611969
1000000,200,0.004,33.813910
1000000,200,0.006,25.835663
1000000,200,0.008,19.506358
1000000,200,0.01,8.782085
1000000,200,0.02,2.182465
1000000,200,0.03,1.187269
1000000,200,0.04,0.973954
1000000,200,0.05,0.706907
1000000,200,0.06,0.585433
1000000,200,0.08,0.456688
1000000,200,0.10,0.392319
1000000,200,0.12,0.323093
1000000,200,0.14,0.308577
1000000,200,0.15,0.281007
1000000,200,0.16,0.246166
1000000,200,0.18,0.258700
1000000,200,0.20,0.221482
1000000,200,0.25,0.196606
1000000,200,0.30,0.172222
1000000,200,0.35,0.168591
1000000,200,0.40,0.173161
1000000,200,0.50,0.148251
1000000,200,0.60,0.159732
1000000,200,0.80,0.151158
1000000,200,1.00,0.141043
1000000,250,0.001,32.853968
1000000,250,0.002,29.713896
1000000,250,0.004,32.822946
1000000,250,0.006,41.912677
1000000,250,0.008,14.240776
1000000,250,0.01,9.331791
1000000,250,0.02,2.312400
1000000,250,0.03,1.391812
1000000,250,0.04,0.947793
1000000,250,0.05,0.727102
1000000,250,0.06,0.671506
1000000,250,0.08,0.507859
1000000,250,0.10,0.396758
1000000,250,0.12,0.352221
1000000,250,0.14,0.291142
1000000,250,0.15,0.276879
1000000,250,0.16,0.262444
1000000,250,0.18,0.254364
1000000,250,0.20,0.261503
1000000,250,0.25,0.205847
1000000,250,0.30,0.183891
1000000,250,0.35,0.175434
1000000,250,0.40,0.155894
1000000,250,0.50,0.151807
1000000,250,0.60,0.152011
1000000,250,0.80,0.147368
1000000,250,1.00,0.144957
1000000,300,0.001,43.494933
1000000,300,0.002,37.305274
1000000,300,0.004,33.822467
1000000,300,0.006,27.730520
1000000,300,0.008,16.210246
1000000,300,0.01,14.990675
1000000,300,0.02,2.223411
1000000,300,0.03,1.169037
1000000,300,0.04,1.021606
1000000,300,0.05,0.771282
1000000,300,0.06,0.665731
1000000,300,0.08,0.504679
1000000,300,0.10,0.383124
1000000,300,0.12,0.348786
1000000,300,0.14,0.288965
1000000,300,0.15,0.283194
1000000,300,0.16,0.259369
1000000,300,0.18,0.235058
1000000,300,0.20,0.207101
1000000,300,0.25,0.201673
1000000,300,0.30,0.188223
1000000,300,0.35,0.180842
1000000,300,0.40,0.168760
1000000,300,0.50,0.152301
1000000,300,0.60,0.143799
1000000,300,0.80,0.142127
1000000,300,1.00,0.143277
1000000,400,0.001,37.964109
1000000,400,0.002,28.311885
1000000,400,0.004,29.600985
1000000,400,0.006,22.251303
1000000,400,0.008,14.198089
1000000,400,0.01,13.353277
1000000,400,0.02,2.376046
1000000,400,0.03,1.475713
1000000,400,0.04,1.042923
1000000,400,0.05,0.861674
1000000,400,0.06,0.716832
1000000,400,0.08,0.521321
1000000,400,0.10,0.413509
1000000,400,0.12,0.318021
1000000,400,0.14,0.307797
1000000,400,0.15,0.291656
1000000,400,0.16,0.269199
1000000,400,0.18,0.239565
1000000,400,0.20,0.238062
1000000,400,0.25,0.211523
1000000,400,0.30,0.176886
1000000,400,0.35,0.185031
1000000,400,0.40,0.161600
1000000,400,0.50,0.155124
1000000,400,0.60,0.152664
1000000,400,0.80,0.152739
1000000,400,1.00,0.143327
