Reach,Sampling Buckets,Per-query Epsilons,Error
1000000,300,0.06,0.172154
1000000,300,0.08,0.138863
1000000,300,0.10,0.111284
1000000,300,0.12,0.104569
1000000,300,0.14,0.092236
1000000,300,0.15,0.084293
1000000,300,0.16,0.085353
1000000,300,0.18,0.084238
1000000,300,0.20,0.079759
1000000,300,0.25,0.068751
1000000,300,0.30,0.063175
1000000,300,0.35,0.061260
1000000,300,0.40,0.061260
1000000,300,0.50,0.059248
1000000,300,0.60,0.058294
1000000,300,0.80,0.056313
1000000,300,1.00,0.057840
1000000,400,0.001,1431.659625
1000000,400,0.002,42.375173
1000000,400,0.004,5.305767
1000000,400,0.006,2.657907
1000000,400,0.008,1.794626
1000000,400,0.01,1.161988
1000000,400,0.02,0.525048
1000000,400,0.03,0.353370
1000000,400,0.04,0.268901
1000000,400,0.05,0.209640
1000000,400,0.06,0.190266
1000000,400,0.08,0.143377
1000000,400,0.10,0.127758
1000000,400,0.12,0.106228
1000000,400,0.14,0.095652
1000000,400,0.15,0.088637
1000000,400,0.16,0.088632
1000000,400,0.18,0.080627
1000000,400,0.20,0.078571
1000000,400,0.25,0.073409
1000000,400,0.30,0.068285
1000000,400,0.35,0.067817
1000000,400,0.40,0.066670
1000000,400,0.50,0.060950
1000000,400,0.60,0.057935
1000000,400,0.80,0.057922
1000000,400,1.00,0.055799
1000000,500,0.001,694.671702
1000000,500,0.002,23.125067
1000000,500,0.004,5.114723
1000000,500,0.006,2.293851
1000000,500,0.008,1.526519
1000000,500,0.01,1.387899
1000000,500,0.02,0.581580
1000000,500,0.03,0.362662
1000000,500,0.04,0.282561
1000000,500,0.05,0.241971
1000000,500,0.06,0.205544
1000000,500,0.08,0.134880
1000000,500,0.10,0.130408
1000000,500,0.12,0.107201
1000000,500,0.14,0.101549
1000000,500,0.15,0.095355
1000000,500,0.16,0.097769
1000000,500,0.18,0.088234
1000000,500,0.20,0.084252
1000000,500,0.25,0.076816
1000000,500,0.30,0.069620
1000000,500,0.35,0.073518
1000000,500,0.40,0.065814
1000000,500,0.50,0.065814
