Reach,Sampling Buckets,Per-query Epsilons,Error
1000000,40,1.00,0.050307
1000000,50,0.001,9.217908
1000000,50,0.002,7.793166
1000000,50,0.004,9.509747
1000000,50,0.006,7.431650
1000000,50,0.008,8.341057
1000000,50,0.01,8.051703
1000000,50,0.02,4.464082
1000000,50,0.03,2.112808
1000000,50,0.04,1.115959
1000000,50,0.05,0.732144
1000000,50,0.06,0.606958
1000000,50,0.08,0.413433
1000000,50,0.10,0.298046
1000000,50,0.12,0.267960
1000000,50,0.14,0.222425
1000000,50,0.15,0.199719
1000000,50,0.16,0.191995
1000000,50,0.18,0.171335
1000000,50,0.20,0.164844
1000000,50,0.25,0.126466
1000000,50,0.30,0.110093
1000000,50,0.35,0.092769
1000000,50,0.40,0.084644
1000000,50,0.50,0.075185
1000000,50,0.60,0.065956
1000000,50,0.80,0.055871
1000000,50,1.00,0.050528
1000000,75,0.001,9.276298
1000000,75,0.002,7.833480
1000000,75,0.004,8.986977
1000000,75,0.006,10.675645
1000000,75,0.008,8.111896
1000000,75,0.01,7.579224
1000000,75,0.02,4.368562
1000000,75,0.03,2.121765
1000000,75,0.04,1.023961
1000000,75,0.05,0.794045
1000000,75,0.06,0.577375
1000000,75,0.08,0.424570
1000000,75,0.10,0.314085
1000000,75,0.12,0.258808
1000000,75,0.14,0.223598
1000000,75,0.15,0.201390
1000000,75,0.16,0.192312
1000000,75,0.18,0.168365
1000000,75,0.20,0.160880
1000000,75,0.25,0.129147
1000000,75,0.30,0.110595
1000000,75,0.35,0.096074
1000000,75,0.40,0.088428
1000000,75,0.50,0.071116
1000000,75,0.60,0.064361
1000000,75,0.80,0.054777
1000000,75,1.00,0.048878
1000000,100,0.001,11.319577
1000000,100,0.002,9.508052
1000000,100,0.004,9.355237
1000000,100,0.006,9.092514
1000000,100,0.008,7.968504
1000000,100,0.01,7.597635
1000000,100,0.02,5.962794
1000000,100,0.03,2.217760
1000000,100,0.04,1.048728
1000000,100,0.05,0.791288
1000000,100,0.06,0.574329
1000000,100,0.08,0.414594
1000000,100,0.10,0.303484
1000000,100,0.12,0.244696
1000000,100,0.14,0.221022
1000000,100,0.15,0.204250
1000000,100,0.16,0.193559
1000000,100,0.18,0.173698
1000000,100,0.20,0.152822
1000000,100,0.25,0.129351
1000000,100,0.30,0.107366
1000000,100,0.35,0.094023
1000000,100,0.40,0.081608
1000000,100,0.50,0.073544
1000000,100,0.60,0.062690
