Reach,Sampling Buckets,Per-query Epsilons,Error
1000000,20,0.004,0.388283
1000000,20,0.006,0.270354
1000000,20,0.008,0.218358
1000000,20,0.01,0.168561
1000000,20,0.02,0.085406
1000000,20,0.03,0.061970
1000000,20,0.04,0.053824
1000000,20,0.05,0.046293
1000000,20,0.06,0.041235
1000000,20,0.08,0.040273
1000000,20,0.10,0.036418
1000000,20,0.12,0.035499
1000000,20,0.14,0.035688
1000000,20,0.15,0.035452
1000000,20,0.16,0.034518
1000000,20,0.18,0.035688
1000000,20,0.20,0.034650
1000000,20,0.25,0.033517
1000000,20,0.30,0.032578
1000000,20,0.35,0.033517
1000000,20,0.40,0.032578
1000000,20,0.50,0.032578
1000000,20,0.60,0.033536
1000000,20,0.80,0.032766
1000000,20,1.00,0.033517
1000000,30,0.001,1.265186
1000000,30,0.002,0.783159
1000000,30,0.004,0.423596
1000000,30,0.006,0.267513
1000000,30,0.008,0.199609
1000000,30,0.01,0.158649
1000000,30,0.02,0.090776
1000000,30,0.03,0.064881
1000000,30,0.04,0.053882
1000000,30,0.05,0.049978
1000000,30,0.06,0.046908
1000000,30,0.08,0.039754
1000000,30,0.10,0.038474
1000000,30,0.12,0.037434
1000000,30,0.14,0.036672
1000000,30,0.15,0.035707
1000000,30,0.16,0.035845
1000000,30,0.18,0.035707
1000000,30,0.20,0.037434
1000000,30,0.25,0.035428
1000000,30,0.30,0.034864
1000000,30,0.35,0.035428
1000000,30,0.40,0.034405
1000000,30,0.50,0.034741
1000000,30,0.60,0.035358
1000000,30,0.80,0.034322
1000000,30,1.00,0.033774
1000000,40,0.001,1.342775
1000000,40,0.002,0.757907
1000000,40,0.004,0.429732
1000000,40,0.006,0.251353
1000000,40,0.008,0.192157
1000000,40,0.01,0.170453
1000000,40,0.02,0.090077
1000000,40,0.03,0.068368
1000000,40,0.04,0.051400
1000000,40,0.05,0.048177
1000000,40,0.06,0.043273
1000000,40,0.08,0.036697
1000000,40,0.10,0.039255
1000000,40,0.12,0.036432
1000000,40,0.14,0.035659
1000000,40,0.15,0.035659
1000000,40,0.16,0.034434
1000000,40,0.18,0.033491
1000000,40,0.20,0.034472
1000000,40,0.25,0.033588
1000000,40,0.30,0.033757
1000000,40,0.35,0.033467
1000000,40,0.40,0.033467
1000000,40,0.50,0.033588
1000000,40,0.60,0.033588
1000000,40,0.80,0.032499
1000000,40,1.00,0.032553
1000000,50,0.001,1.478652
1000000,50,0.002,0.681758
1000000,50,0.004,0.383564
1000000,50,0.006,0.257193
1000000,50,0.008,0.193253
1000000,50,0.01,0.154160
1000000,50,0.02,0.091986
1000000,50,0.03,0.063240
1000000,50,0.04,0.054392
1000000,50,0.05,0.045982
1000000,50,0.06,0.040288
1000000,50,0.08,0.038679
1000000,50,0.10,0.035565
1000000,50,0.12,0.036471
1000000,50,0.14,0.034507
1000000,50,0.15,0.034717
1000000,50,0.16,0.033541
1000000,50,0.18,0.034529
1000000,50,0.20,0.033494
1000000,50,0.25,0.032573
1000000,50,0.30,0.032573
1000000,50,0.35,0.032482
1000000,50,0.40,0.032460
1000000,50,0.50,0.032460
1000000,50,0.60,0.032460
1000000,50,0.80,0.031462
1000000,50,1.00,0.032460
1000000,75,0.001,1.724151
1000000,75,0.002,0.680853
1000000,75,0.004,0.423912
1000000,75,0.006,0.279996
1000000,75,0.008,0.190603
1000000,75,0.01,0.164917
1000000,75,0.02,0.092607
1000000,75,0.03,0.063084
1000000,75,0.04,0.051577
1000000,75,0.05,0.045866
1000000,75,0.06,0.040120
1000000,75,0.08,0.037877
1000000,75,0.10,0.036271
1000000,75,0.12,0.035832
1000000,75,0.14,0.033651
1000000,75,0.15,0.034686
1000000,75,0.16,0.034340
1000000,75,0.18,0.034340
1000000,75,0.20,0.033374
1000000,75,0.25,0.033429
1000000,75,0.30,0.032406
1000000,75,0.35,0.032448
1000000,75,0.40,0.033651
1000000,75,0.50,0.032617
1000000,75,0.60,0.033651
1000000,75,0.80,0.032617
1000000,75,1.00,0.032769
1000000,100,0.001,1.924378
1000000,100,0.002,0.648908
1000000,100,0.004,0.431801
1000000,100,0.006,0.252225
1000000,100,0.008,0.201703
1000000,100,0.01,0.160151
1000000,100,0.02,0.092908
1000000,100,0.03,0.062397
1000000,100,0.04,0.055095
1000000,100,0.05,0.045846
1000000,100,0.06,0.044745
1000000,100,0.08,0.041460
1000000,100,0.10,0.036724
1000000,100,0.12,0.035860
1000000,100,0.14,0.033901
1000000,100,0.15,0.034794
1000000,100,0.16,0.035227
1000000,100,0.18,0.034794
1000000,100,0.20,0.033828
1000000,100,0.25,0.033292
1000000,100,0.30,0.033158
1000000,100,0.35,0.033158
1000000,100,0.40,0.033158
1000000,100,0.50,0.033828
1000000,100,0.60,0.033158
1000000,100,0.80,0.034192
1000000,100,1.00,0.033828
1000000,150,0.001,1.930908
1000000,150,0.002,0.763831
1000000,150,0.004,0.367042
1000000,150,0.006,0.247317
1000000,150,0.008,0.205108
1000000,150,0.01,0.168125
1000000,150,0.02,0.080965
1000000,150,0.03,0.065308
1000000,150,0.04,0.053322
1000000,150,0.05,0.048982
1000000,150,0.06,0.041438
1000000,150,0.08,0.041438
1000000,150,0.10,0.039516
1000000,150,0.12,0.040613
1000000,150,0.14,0.036624
1000000,150,0.15,0.036624
1000000,150,0.16,0.037492
1000000,150,0.18,0.036453
1000000,150,0.20,0.035416
1000000,150,0.25,0.035817
1000000,150,0.30,0.036453
1000000,150,0.35,0.034587
1000000,150,0.40,0.035416
1000000,150,0.50,0.034442
1000000,150,0.60,0.034692
1000000,150,0.80,0.034692
1000000,150,1.00,0.035465
1000000,200,0.001,1.441606
1000000,200,0.002,0.848755
1000000,200,0.004,0.377652
1000000,200,0.006,0.275688
1000000,200,0.008,0.203399
1000000,200,0.01,0.171568
1000000,200,0.02,0.087602
1000000,200,0.03,0.064126
1000000,200,0.04,0.054199
1000000,200,0.05,0.047786
1000000,200,0.06,0.047823
1000000,200,0.08,0.042619
1000000,200,0.10,0.039140
1000000,200,0.12,0.035451
1000000,200,0.14,0.037501
1000000,200,0.15,0.038497
1000000,200,0.16,0.038336
1000000,200,0.18,0.038336
1000000,200,0.20,0.036439
1000000,200,0.25,0.037200
1000000,200,0.30,0.035451
1000000,200,0.35,0.035217
1000000,200,0.40,0.035207
1000000,200,0.50,0.035256
1000000,200,0.60,0.035451
1000000,200,0.80,0.035217
1000000,200,1.00,0.035207
1000000,250,0.001,1.579281
1000000,250,0.002,0.814678
1000000,250,0.004,0.397394
1000000,250,0.006,0.263462
1000000,250,0.008,0.238197
1000000,250,0.01,0.178164
1000000,250,0.02,0.090881
1000000,250,0.03,0.069171
1000000,250,0.04,0.054141
1000000,250,0.05,0.048133
1000000,250,0.06,0.046148
1000000,250,0.08,0.040146
1000000,250,0.10,0.039183
1000000,250,0.12,0.038203
1000000,250,0.14,0.037199
1000000,250,0.15,0.036214
1000000,250,0.16,0.035229
1000000,250,0.18,0.036214
1000000,250,0.20,0.035229
1000000,250,0.25,0.036119
1000000,250,0.30,0.035229
1000000,250,0.35,0.035043
1000000,250,0.40,0.033991
1000000,250,0.50,0.035043
1000000,250,0.60,0.033991
1000000,250,0.80,0.033991
1000000,250,1.00,0.034042
1000000,300,0.001,1.372359
1000000,300,0.002,0.757705
1000000,300,0.004,0.431439
1000000,300,0.006,0.265434
1000000,300,0.008,0.214893
1000000,300,0.01,0.168622
1000000,300,0.02,0.094138
1000000,300,0.03,0.066197
1000000,300,0.04,0.053330
1000000,300,0.05,0.049367
1000000,300,0.06,0.043699
1000000,300,0.08,0.039399
1000000,300,0.10,0.039399
1000000,300,0.12,0.038340
1000000,300,0.14,0.037579
1000000,300,0.15,0.036389
1000000,300,0.16,0.034378
1000000,300,0.18,0.035544
1000000,300,0.20,0.034046
1000000,300,0.25,0.035168
1000000,300,0.30,0.035114
1000000,300,0.35,0.034112
1000000,300,0.40,0.035114
1000000,300,0.50,0.034046
1000000,300,0.60,0.034378
1000000,300,0.80,0.034378
1000000,300,1.00,0.034046
1000000,400,0.001,1.291983
1000000,400,0.002,0.910007
1000000,400,0.004,0.450706
1000000,400,0.006,0.285083
1000000,400,0.008,0.216743
1000000,400,0.01,0.170770
1000000,400,0.02,0.097018
1000000,400,0.03,0.069488
1000000,400,0.04,0.061002
1000000,400,0.05,0.055255
1000000,400,0.06,0.047430
1000000,400,0.08,0.046193
1000000,400,0.10,0.044434
1000000,400,0.12,0.041782
1000000,400,0.14,0.039437
1000000,400,0.15,0.041116
1000000,400,0.16,0.040560
1000000,400,0.18,0.041782
1000000,400,0.20,0.039091
1000000,400,0.25,0.040560
1000000,400,0.30,0.039004
1000000,400,0.35,0.040060
1000000,400,0.40,0.039091
1000000,400,0.50,0.038452
1000000,400,0.60,0.038314
1000000,400,0.80,0.039437
1000000,400,1.00,0.039004
1000000,500,0.001,1.658211
1000000,500,0.002,0.961367
1000000,500,0.004,0.446516
1000000,500,0.006,0.318786
1000000,500,0.008,0.254595
1000000,500,0.01,0.185735
1000000,500,0.02,0.102878
1000000,500,0.03,0.067360
1000000,500,0.04,0.060448
1000000,500,0.05,0.053668
1000000,500,0.06,0.049138
1000000,500,0.08,0.044429
1000000,500,0.10,0.043535
1000000,500,0.12,0.040165
1000000,500,0.14,0.040165
1000000,500,0.15,0.040165
1000000,500,0.16,0.038547
1000000,500,0.18,0.037913
1000000,500,0.20,0.039039
1000000,500,0.25,0.039039
1000000,500,0.30,0.039611
1000000,500,0.35,0.038547
